TrainHour,PeopleAvg,SatisAvg,W725_01,W725_02,W725_03,W725_04,W728_01,W728_02,W728_03,W728_04,C7_SCALE,W7_sex,W7_birthy,W7_birthm,W7_marr,W7_edu,W7_affil
81,3.75,3.5,3,4,4,4,4,3,4,3,3,2,74,1,2,8,1
81,2.5,4,3,2,2,3,4,4,4,4,3,2,76,2,2,6,1
81,3.25,3.75,4,3,3,3,4,3,4,4,3,2,77,2,2,7,3
81,3.75,3.5,4,4,4,3,4,4,3,3,3,1,-9,-9,2,6,2
81,2.5,3,2,2,4,2,3,2,4,3,3,2,-9,-9,2,6,1
81,2.25,2.75,3,2,2,2,2,3,4,2,3,2,-9,-9,1,6,2
81,3.5,4,4,3,4,3,4,4,4,4,3,1,70,5,2,6,2
81,1.5,3,3,1,1,1,4,2,3,3,3,2,81,1,2,6,1
81,4.25,3.75,4,4,4,5,4,4,3,4,3,1,67,12,2,6,2
81,1,3,1,1,1,1,4,3,3,2,3,1,79,9,1,6,2
81,1.25,3,2,1,1,1,3,3,3,3,3,1,75,12,1,6,3
81,4.25,5,5,4,4,4,5,5,5,5,3,1,72,6,2,7,1
81,4,4.75,4,3,5,4,5,4,5,5,3,1,79,6,2,6,2
81,3.25,4,4,3,3,3,4,4,4,4,3,2,84,10,2,6,1
81,4,4,4,4,4,4,4,4,4,4,3,2,76,4,2,6,2
81,4.75,5,4,5,5,5,5,5,5,5,3,1,-9,-9,1,7,3
81,3.75,4,4,4,3,4,4,4,4,4,3,1,61,6,2,5,3
81,3.75,4,4,4,3,4,4,4,4,4,3,1,68,4,2,4,
81,2.5,3.5,2,3,3,2,3,4,4,3,3,1,70,5,2,2,
81,4.25,4,4,4,5,4,4,4,4,4,3,1,70,3,2,3,
81,4.25,4,4,4,5,4,4,4,4,4,3,1,69,8,2,2,
81,3.5,4.75,4,3,3,4,4,5,5,5,3,1,72,12,2,5,3
81,3.75,4.25,4,3,4,4,4,5,4,4,3,1,71,11,2,4,
81,4.25,4,4,4,5,4,4,4,4,4,3,1,67,1,2,2,
81,3.75,5,4,3,4,4,5,5,5,5,3,1,71,9,2,5,3
81,4,4.25,4,4,4,4,5,4,4,4,3,1,66,6,2,5,3
81,4,4,4,4,4,4,4,4,4,4,3,1,72,4,2,5,3
81,5,4.25,5,5,5,5,5,3,5,4,3,1,70,7,2,5,3
81,4.5,5,4,5,5,4,5,5,5,5,3,1,65,9,2,5,3
81,4.75,5,5,5,5,4,5,5,5,5,3,1,70,2,2,5,3
81,4,4.5,4,4,4,4,4,4,5,5,3,1,72,7,2,5,3
81,4.5,4.25,4,4,5,5,4,4,5,4,3,1,74,8,2,6,3
81,4,4.75,4,4,4,4,5,5,5,4,3,1,83,7,1,6,3
81,5,5,5,5,5,5,5,5,5,5,3,1,68,12,2,6,3
81,4.25,4.75,4,4,4,5,5,5,5,4,3,1,69,5,2,5,3
81,4,4,4,4,4,4,4,4,4,4,3,1,77,11,2,5,3
81,3,3.25,3,3,3,3,3,3,4,3,3,1,87,10,2,5,3
81,4.75,4,4,5,5,5,4,4,4,4,3,1,74,3,2,5,3
81,4,4,4,4,4,4,4,4,4,4,3,1,77,11,2,5,3
81,3.75,4,4,4,4,3,4,4,4,4,3,1,77,8,2,5,3
81,3.25,2.75,3,4,3,3,3,2,3,3,3,1,76,12,2,5,3
81,4.25,4,4,4,5,4,4,4,4,4,3,1,82,2,2,5,3
81,5,4.75,5,5,5,5,5,4,5,5,3,1,83,3,1,5,3
81,3.5,3.5,4,3,4,3,3,4,4,3,3,1,68,7,2,7,3
81,2.5,5,3,3,2,2,5,5,5,5,3,2,79,5,2,7,3
81,3,4,2,3,4,3,4,4,4,4,3,1,72,5,2,7,3
81,2.75,4,2,2,4,3,4,4,4,4,3,1,78,10,2,7,4
23,4,4,4,4,4,4,4,4,4,4,3,1,73,2,2,7,2
23,4,3.75,4,4,4,4,4,4,4,3,3,1,67,8,2,5,1
23,3,4,3,3,3,3,4,4,4,4,3,1,82,1,2,6,2
23,3.25,4.5,4,3,3,3,4,5,5,4,3,1,79,4,2,6,2
23,2.5,4,3,3,2,2,4,4,4,4,3,1,89,11,1,6,2
23,3.75,4.75,4,3,3,5,5,5,5,4,3,1,85,12,2,6,2
23,3.5,5,4,4,3,3,5,5,5,5,3,1,66,11,2,6,3
23,4.5,4.25,4,4,5,5,4,4,5,4,3,2,88,6,1,6,2
23,3,3.75,3,3,3,3,4,3,4,4,3,1,77,11,2,6,2
23,3,3.75,3,3,3,3,4,4,3,4,3,1,69,11,2,7,4
23,3.5,4,4,3,4,3,4,4,4,4,3,2,80,1,2,7,1
23,5,3.5,5,5,5,5,4,3,4,3,3,1,86,2,2,7,1
-9,3,3.25,3,3,3,3,4,3,3,3,4,1,76,11,2,6,2
-9,3.25,4,3,4,3,3,4,4,4,4,4,1,86,3,2,6,2
-9,4,4,4,4,4,4,4,4,4,4,4,1,82,4,2,6,1
-9,5,5,5,5,5,5,5,5,5,5,4,1,85,3,2,6,4
-9,3.25,3.25,3,3,3,4,4,3,3,3,4,1,76,10,2,6,3
-9,3.75,3.5,3,4,4,4,3,4,4,3,4,2,81,8,1,6,4
-9,4,3.75,4,4,4,4,4,4,4,3,4,2,88,-9,1,6,2
-9,3.5,3,3,3,4,4,3,2,4,3,4,1,87,10,2,6,2
-9,4,2.75,4,4,4,4,2,4,4,1,4,1,76,6,2,6,1
-9,3.5,3.25,4,3,4,3,3,4,3,3,4,1,74,6,2,6,1
-9,2.25,3,2,2,3,2,4,2,3,3,4,1,65,4,2,6,1
-9,2.5,3,2,3,2,3,3,3,3,3,4,2,83,7,1,5,1
-9,2.75,3.75,2,3,3,3,4,3,4,4,4,1,75,4,2,6,1
-9,4,3.75,4,4,4,4,4,3,4,4,4,1,88,3,1,6,1
-9,2.75,3.75,1,3,4,3,4,4,4,3,4,1,71,4,2,6,2
-9,2.5,3,2,1,4,3,4,2,4,2,4,1,80,7,1,6,2
-9,3.75,3,3,3,5,4,3,3,3,3,4,1,86,8,1,6,3
-9,3.75,3.25,3,3,4,5,3,3,4,3,4,1,84,3,1,6,1
-9,2.25,3.75,3,2,1,3,4,3,4,4,4,2,75,12,1,7,2
-9,4,4,4,4,4,4,4,4,4,4,4,1,60,11,2,5,6
-9,4,3.5,4,4,4,4,3,3,4,4,4,1,80,10,2,5,3
-9,4.5,4,4,4,5,5,4,4,4,4,4,1,76,9,2,6,1
-9,1.5,3.5,1,2,1,2,3,4,4,3,4,1,71,9,2,5,1
-9,3.75,3.5,3,4,4,4,3,3,4,4,4,1,73,12,2,6,1
-9,3,3.5,2,3,3,4,4,3,3,4,4,1,70,9,2,5,1
-9,4.25,3.75,4,5,4,4,3,4,4,4,4,1,82,9,2,6,3
-9,5,4.75,5,5,5,5,5,5,5,4,4,1,81,11,1,6,3
15,3,3,3,3,3,3,3,3,3,3,3,1,83,3,1,6,4
15,3.25,4,4,3,3,3,4,4,4,4,3,2,85,6,1,4,
15,3.5,4.25,4,4,3,3,4,4,5,4,3,2,82,3,2,6,1
15,3,3,3,3,3,3,3,3,3,3,3,2,74,11,2,4,
15,4,3.75,4,4,4,4,4,3,4,4,3,1,82,9,2,8,3
15,2.25,3.25,3,2,2,2,4,4,2,3,3,2,74,6,3,4,
15,3.25,3.5,3,4,3,3,4,3,3,4,3,1,79,3,2,6,1
15,3.25,4,3,3,3,4,4,4,4,4,3,2,79,11,1,4,
15,3.5,4,4,4,4,2,4,4,4,4,3,2,77,7,2,4,
15,3,4,3,3,3,3,4,4,4,4,3,2,95,4,1,4,
15,3.25,4,3,3,4,3,4,4,4,4,3,1,89,11,1,5,4
15,2,4,2,1,2,3,4,4,4,4,3,1,65,11,2,7,2
15,4,4,4,4,4,4,4,4,4,4,3,2,92,5,1,6,2
15,4,4,4,4,4,4,4,4,4,4,3,1,77,12,2,5,4
15,5,5,5,5,5,5,5,5,5,5,3,1,74,4,2,5,2
15,5,5,5,5,5,5,5,5,5,5,3,1,88,1,1,5,4
15,3.5,4.25,3,4,4,3,4,5,4,4,3,1,73,9,2,6,1
15,3.5,3,3,3,4,4,3,2,4,3,3,2,79,2,1,6,3
15,3.5,3.75,4,3,4,3,4,4,3,4,3,1,81,9,1,6,3
15,3.5,3,4,3,3,4,3,2,4,3,3,1,80,5,2,6,2
15,2,3,2,2,2,2,3,3,3,3,3,2,76,8,1,5,4
15,4,3.75,4,4,4,4,4,4,4,3,3,1,92,4,1,6,1
15,3,2.5,3,3,3,3,2,3,2,3,3,1,86,1,1,6,1
15,3.5,3.75,4,4,3,3,4,4,4,3,3,1,89,11,1,6,1
15,3,3,3,3,3,3,3,3,3,3,3,1,77,4,1,5,3
15,4,4,4,4,4,4,4,4,4,4,3,1,81,2,2,6,1
15,4.5,4,4,5,5,4,4,4,4,4,3,1,82,3,2,5,4
15,1.75,3.5,1,2,2,2,4,2,4,4,3,1,89,11,1,6,1
15,3.75,4,5,4,3,3,4,4,4,4,3,1,84,8,2,2,
15,1.5,1.5,1,2,2,1,1,1,2,2,3,1,84,9,2,5,3
15,2.75,4,3,3,2,3,4,4,4,4,3,1,89,6,1,6,1
15,3.25,4,4,4,3,2,4,4,4,4,3,1,78,11,1,6,1
15,4.25,3.25,4,4,5,4,3,3,4,3,3,1,81,2,2,3,
15,4,3.25,4,4,4,4,3,4,3,3,3,1,83,11,2,2,
15,3.5,3.25,3,3,5,3,3,3,4,3,3,1,86,1,2,6,3
15,3.75,3.25,3,4,4,4,3,4,3,3,3,1,82,9,2,2,
15,3.75,3,5,4,3,3,3,3,3,3,3,1,87,3,1,6,3
15,4,4,4,4,4,4,4,4,4,4,3,1,82,5,1,2,
15,3,3.75,3,3,3,3,4,4,4,3,3,1,82,1,3,2,
15,1.75,3,2,2,2,1,3,3,3,3,3,1,94,4,1,2,
15,1.25,3,2,1,1,1,3,3,3,3,3,2,96,6,1,4,
15,3.5,3.75,4,3,4,3,4,3,4,4,3,1,83,1,2,6,1
15,3.75,4,4,4,4,3,4,4,4,4,3,1,81,1,3,2,
15,4,4,4,4,4,4,4,4,4,4,3,2,76,6,3,4,
30,4.25,4,4,4,4,5,4,4,4,4,3,1,63,10,2,6,3
30,3.5,4,4,3,3,4,4,4,4,4,3,1,76,6,2,5,3
30,3.25,4,3,4,3,3,4,4,4,4,3,1,81,1,2,5,1
30,3.25,3.5,3,4,3,3,4,3,4,3,3,1,72,2,2,5,2
30,3.75,3.75,4,3,4,4,4,4,4,3,3,1,75,8,2,5,3
30,3.75,3.75,4,3,4,4,3,4,4,4,3,1,79,9,2,6,3
30,3,3,3,3,3,3,3,3,3,3,3,2,82,8,2,5,3
30,3.5,3.5,4,4,3,3,3,4,3,4,3,1,82,1,2,6,3
30,3.25,3.75,3,4,3,3,4,4,4,3,3,1,76,1,2,5,2
30,3.25,3.25,4,3,3,3,3,3,3,4,3,2,88,8,1,6,1
30,3,3.5,3,2,4,3,3,4,3,4,3,1,86,12,1,6,2
30,3.75,4,4,4,3,4,4,4,4,4,3,1,84,6,2,5,3
30,3.25,3.5,3,4,3,3,3,3,4,4,3,1,83,8,2,2,
30,3.5,3,4,3,4,3,3,3,3,3,3,1,83,8,2,6,2
30,3.75,3,4,3,4,4,3,3,3,3,3,1,81,8,2,6,1
30,2.75,3,2,3,3,3,3,3,3,3,3,2,87,9,2,6,2
30,3.75,4,3,4,4,4,4,4,4,4,3,1,75,4,2,5,2
30,3.25,4,3,4,3,3,4,4,4,4,3,1,80,3,2,6,3
30,3.75,3.5,4,3,4,4,3,4,3,4,3,1,82,2,2,6,4
30,3,3,3,3,3,3,3,3,3,3,3,1,79,3,2,7,2
30,3.25,3,3,4,3,3,3,3,3,3,3,1,82,6,2,6,2
30,3.75,4,4,4,4,3,4,4,4,4,3,1,70,9,2,6,4
30,4,4,4,4,4,4,4,4,4,4,3,1,68,6,2,6,3
30,3.25,3,3,4,3,3,3,3,3,3,3,2,92,8,1,4,
30,3.75,3,3,4,4,4,3,3,3,3,3,1,69,5,2,5,3
30,3.5,3,3,4,4,3,3,3,3,3,3,1,76,1,2,5,3
30,3.25,3,3,4,3,3,3,3,3,3,3,1,84,1,2,3,
30,3.25,3,3,4,3,3,3,3,3,3,3,2,71,12,2,4,
30,3.25,3,3,4,3,3,3,3,3,3,3,1,72,11,2,3,
30,3,3,3,2,3,4,3,2,4,3,3,1,93,3,1,5,3
30,3.25,3,3,4,3,3,3,3,3,3,3,1,83,11,2,5,3
30,3.25,3,3,4,3,3,3,3,3,3,3,1,85,6,2,3,
30,3.25,4,3,4,3,3,4,4,4,4,3,1,73,8,2,4,
30,3.25,3.5,3,4,3,3,4,3,3,4,3,2,80,3,2,4,
30,3.25,4,3,4,3,3,4,4,4,4,3,1,75,6,2,5,3
30,3.25,3,3,3,4,3,3,3,3,3,3,2,70,9,2,3,
30,3.25,3,3,3,4,3,3,3,3,3,3,1,73,9,2,5,3
30,3.25,3.25,3,3,4,3,4,3,3,3,3,1,74,7,2,3,
30,3.25,3,3,4,3,3,3,3,3,3,3,1,76,11,2,3,
30,3.25,3.75,3,3,4,3,4,4,4,3,3,1,67,1,2,4,
30,2.75,2,2,4,2,3,2,2,2,2,3,1,75,11,2,3,
30,2.75,2.25,2,3,3,3,2,2,2,3,3,1,82,6,2,3,
30,2.25,1.75,2,2,3,2,2,1,2,2,3,1,78,7,2,3,
30,2.75,3.25,3,3,3,2,3,3,3,4,3,1,74,7,2,5,3
30,3.25,3,3,3,4,3,3,3,3,3,3,1,69,2,2,3,
30,3.75,3.25,4,4,3,4,3,3,3,4,3,2,82,9,2,4,
30,3.5,3,3,4,3,4,3,3,3,3,3,2,87,6,1,4,
30,3.25,3,3,3,3,4,3,3,3,3,3,1,92,7,1,3,
30,3.5,3,3,4,4,3,3,3,3,3,3,1,83,11,2,5,3
30,3.25,3,3,3,4,3,3,3,3,3,3,2,62,3,2,4,
30,3.25,4,3,3,4,3,4,4,4,4,3,1,56,1,2,3,
30,3.25,3.25,3,4,3,3,3,3,3,4,3,1,73,12,2,5,3
20,3.25,4,4,3,3,3,4,4,4,4,3,1,70,6,2,6,3
20,1.25,3.5,2,1,1,1,4,3,3,4,3,1,70,4,2,6,1
20,2,4,2,2,2,2,4,4,4,4,3,1,73,11,2,6,2
20,1.5,3.25,2,1,2,1,4,2,4,3,3,1,84,11,1,6,1
20,2,3.25,2,2,2,2,4,3,3,3,3,2,89,11,2,5,1
20,2.25,4,3,2,2,2,4,4,4,4,3,1,78,7,2,6,3
20,1,2.5,1,1,1,1,2,3,3,2,3,2,89,6,1,5,1
20,2.5,3,3,3,2,2,3,2,4,3,3,1,83,12,2,5,3
20,2.75,3.5,2,3,3,3,4,3,3,4,3,1,85,10,2,6,3
20,1.5,3.5,2,1,2,1,4,2,4,4,3,1,86,12,2,6,3
20,2.25,3.75,2,2,3,2,4,3,4,4,3,1,83,12,2,5,3
20,1,3,1,1,1,1,4,1,4,3,3,1,80,8,2,2,
20,1,2.75,1,1,1,1,4,1,3,3,3,1,73,11,2,4,
20,2.25,3.75,2,2,3,2,4,3,4,4,3,1,88,4,1,5,3
20,1.25,4.25,1,1,1,2,5,4,4,4,3,1,76,1,3,3,
20,1,4.25,1,1,1,1,5,4,4,4,3,1,79,3,2,5,3
20,2.25,3.75,2,2,3,2,4,3,4,4,3,1,82,2,2,4,
20,1,3.25,1,1,1,1,4,1,4,4,3,1,73,3,1,3,
20,2.25,3.75,2,2,3,2,4,3,4,4,3,1,86,1,1,2,
25,3.5,4,3,3,4,4,4,4,4,4,4,1,63,9,2,5,3
25,3.75,4.25,4,3,4,4,4,4,5,4,4,1,62,1,2,3,
25,3.75,3.75,3,4,4,4,4,3,4,4,4,1,74,1,2,3,
25,4,3.5,4,4,4,4,4,3,4,3,4,1,79,12,2,5,2
25,3.75,4,4,4,3,4,4,4,5,3,4,1,75,2,2,3,
25,3,4,3,3,3,3,4,4,4,4,4,1,72,12,2,2,
25,1,2,1,1,1,1,2,2,2,2,4,1,80,10,2,5,3
25,3.5,3.75,4,3,4,3,4,3,4,4,4,1,74,7,2,2,
25,2.25,3.5,2,3,2,2,3,4,4,3,4,1,76,8,1,4,
25,3.25,3,3,3,4,3,2,3,4,3,4,1,81,3,2,5,7
25,2.25,2.75,2,2,3,2,3,2,3,3,4,1,75,7,1,2,
25,3.5,3.5,3,4,3,4,3,4,4,3,4,1,84,7,2,2,
25,3.75,3.5,4,4,4,3,3,4,4,3,4,1,75,6,2,4,
25,3.25,2.75,3,3,4,3,3,3,2,3,4,1,70,6,2,5,3
25,3.75,4,4,4,3,4,4,4,4,4,4,1,61,12,2,3,
25,3,4,3,3,3,3,4,4,4,4,4,1,59,5,2,3,
25,4,4,4,4,4,4,4,4,4,4,4,1,68,3,2,1,
25,5,4.75,5,5,5,5,5,5,5,4,4,1,59,7,2,1,
25,4.25,3.75,4,5,4,4,4,3,4,4,4,1,63,1,2,3,
25,4.5,4,4,5,4,5,4,4,4,4,4,1,64,2,-9,3,
25,1,1,1,1,1,1,1,1,1,1,4,1,67,5,2,5,3
25,4,4,4,4,4,4,5,3,4,4,4,1,58,8,-9,1,
25,3.5,3.75,3,4,4,3,4,3,4,4,4,1,62,7,2,1,
25,3.5,3,3,4,3,4,4,2,3,3,4,1,67,10,2,3,
25,3,3,3,3,3,3,4,2,3,3,4,1,62,4,2,3,
25,2,3,2,2,2,2,4,2,3,3,4,1,58,2,2,1,
25,3.25,3.5,3,3,4,3,4,2,5,3,4,1,58,8,-9,1,
25,3.5,3.25,3,4,3,4,4,2,4,3,4,1,66,7,2,1,
25,3.5,3.25,3,3,4,4,4,2,4,3,4,1,66,2,2,3,
25,3,3,3,3,3,3,3,3,3,3,4,2,58,11,2,1,
25,5,4.5,5,5,5,5,5,4,5,4,4,2,59,8,2,1,
25,4,4,4,4,4,4,5,3,4,4,4,1,65,7,2,1,
25,5,4.75,5,5,5,5,5,4,5,5,4,1,58,9,2,1,
25,4,4.5,4,4,4,4,5,4,5,4,4,1,59,11,2,1,
25,2,2.75,2,2,2,2,3,1,4,3,4,1,61,3,2,3,
25,4.25,3.75,4,5,4,4,4,3,4,4,4,1,59,5,2,3,
25,4.25,2.75,4,4,5,4,3,2,3,3,4,1,64,9,2,3,
25,4.25,3.75,4,4,5,4,4,3,4,4,4,1,69,10,2,3,
25,3.25,3,3,3,4,3,3,2,4,3,4,1,69,4,2,3,
25,4.5,4,4,4,5,5,5,3,4,4,4,1,60,4,2,3,
25,4,3.5,4,4,4,4,4,3,4,3,4,2,61,6,2,1,
25,5,5,5,5,5,5,5,5,5,5,4,1,58,7,2,1,
25,4.5,4.5,4,5,5,4,5,3,5,5,4,1,65,12,2,1,
25,1,1.25,1,1,1,1,1,1,1,2,4,1,60,2,2,3,
25,4,3,4,4,4,4,3,3,3,3,4,1,60,10,2,3,
25,2,2,2,2,2,2,2,2,2,2,4,1,59,11,2,3,
25,3.75,3.5,4,4,3,4,4,3,4,3,4,1,60,3,2,1,
25,5,3.75,5,5,5,5,4,3,4,4,4,1,58,8,2,1,
25,4,3.5,4,4,4,4,4,3,4,3,4,1,60,1,2,1,
25,4,3.75,4,4,4,4,4,3,4,4,4,1,58,6,2,1,
25,5,4,5,5,5,5,5,3,4,4,4,1,62,7,2,3,
25,3.75,3.75,4,4,3,4,4,2,5,4,4,1,71,10,2,5,3
25,4,3.75,4,4,4,4,4,3,5,3,4,1,67,2,2,3,
25,3.25,3.5,3,4,3,3,3,4,4,3,4,1,67,2,2,5,4
25,3.5,4,2,4,4,4,4,4,4,4,4,2,92,7,1,6,1
25,2.75,3.25,2,4,2,3,3,4,3,3,4,2,81,12,2,6,3
25,3.5,3.25,4,3,4,3,3,4,3,3,4,2,88,5,2,6,2
25,2.5,2.75,2,3,2,3,3,3,2,3,4,2,85,2,2,6,3
25,2,3,2,2,1,3,2,4,4,2,4,1,73,12,2,7,2
60,3.75,4.25,5,4,3,3,4,4,4,5,3,1,69,11,2,6,3
60,4,4,4,4,4,4,4,4,4,4,3,1,83,2,2,6,2
60,4,4.25,4,4,4,4,4,4,4,5,3,1,67,12,2,6,1
60,2.75,3.25,3,2,3,3,4,3,3,3,3,2,85,12,2,6,1
60,4,4.25,4,4,4,4,4,4,4,5,3,1,67,11,2,6,1
60,4,3.75,4,4,4,4,4,3,4,4,3,2,75,2,2,5,1
60,5,3,5,5,5,5,3,3,3,3,3,1,73,4,2,6,3
60,4.25,3.75,5,4,4,4,5,2,4,4,3,2,86,8,1,5,2
60,3.75,4,4,4,4,3,4,4,4,4,3,1,69,1,2,2,
60,2.5,2,3,3,2,2,2,1,3,2,3,1,83,11,2,6,3
60,3.75,3,4,3,4,4,3,3,3,3,3,2,77,10,2,5,1
60,2,3.5,2,2,2,2,4,4,3,3,3,2,81,2,2,4,
60,3.75,4,4,3,4,4,4,4,4,4,3,2,81,7,2,4,
60,4,3,4,4,4,4,3,3,3,3,3,1,77,2,2,4,
60,4,4,4,4,4,4,4,4,4,4,3,1,73,4,2,6,1
60,3.75,4,4,4,4,3,4,4,4,4,3,1,70,12,2,6,3
60,3.25,3.75,4,3,3,3,4,3,4,4,3,1,67,4,2,3,
60,3.25,4,4,3,3,3,4,4,4,4,3,1,74,6,2,4,
60,3,4,3,3,3,3,4,4,4,4,3,1,70,4,2,2,
60,4.5,3.25,5,4,5,4,4,2,4,3,3,1,83,2,1,6,3
60,3.5,3.25,3,3,4,4,3,3,4,3,3,2,75,8,2,2,
60,3,3,3,3,3,3,3,3,3,3,3,1,79,6,2,5,3
60,3,3.75,3,3,3,3,4,4,4,3,3,1,74,9,2,2,
60,3,3,3,3,3,3,3,3,3,3,3,1,82,1,2,3,
60,4,3.75,4,4,4,4,4,3,4,4,3,1,77,12,2,5,3
60,3.5,4,4,4,3,3,4,4,4,4,3,1,64,9,2,3,
60,3,4,3,3,3,3,4,4,4,4,3,1,72,6,2,5,3
60,3,3.25,3,3,3,3,3,3,4,3,3,1,90,2,1,5,3
60,3.5,4,4,4,3,3,4,4,4,4,3,1,83,8,2,5,3
28,3.75,3.75,3,4,4,4,4,3,4,4,4,2,76,5,2,6,3
28,4,3.75,4,4,4,4,4,3,4,4,4,1,77,3,1,2,
28,3.75,3.75,4,4,4,3,4,3,4,4,4,1,80,12,2,6,1
28,4,4.25,4,4,4,4,4,4,5,4,4,2,89,8,1,6,1
28,4,3.75,4,4,4,4,4,3,4,4,4,2,92,4,1,6,2
28,3.5,3.25,4,3,4,3,3,2,4,4,4,1,77,4,2,6,2
28,3.25,3.75,3,3,4,3,4,4,4,3,4,2,88,1,2,6,2
28,4,4,4,4,4,4,4,4,4,4,4,2,84,12,2,7,6
28,3.75,4,4,3,4,4,4,3,5,4,4,1,89,9,1,6,2
28,4,3.5,4,4,4,4,4,3,4,3,4,1,77,7,2,6,1
28,2,2.5,2,2,2,2,2,3,3,2,4,2,89,2,2,6,2
28,3.75,3.25,4,3,4,4,3,3,4,3,4,2,90,9,1,6,1
28,3.25,4,4,4,3,2,4,3,5,4,4,2,91,1,1,6,1
28,3.5,4,4,3,3,4,4,3,5,4,4,2,90,3,1,6,2
28,3,4,3,3,3,3,4,4,4,4,4,2,88,9,1,6,2
28,3.75,4,4,4,4,3,4,4,4,4,4,2,64,3,2,6,1
28,4,3.75,4,4,4,4,4,3,4,4,4,1,88,7,1,6,2
28,4.25,4,5,4,5,3,4,3,5,4,4,1,87,5,1,6,2
39,3.5,4,3,3,4,4,4,4,4,4,3,1,79,5,2,6,2
39,2.25,3.75,2,3,2,2,4,4,4,3,3,2,93,7,1,6,2
39,3,4,4,2,3,3,4,4,4,4,3,1,85,1,2,6,2
39,3,4.5,3,3,3,3,4,5,5,4,3,1,84,5,1,6,1
